Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, 线缆伪装板 - 苔石砖怪物蛋
appliedenergistics2:facade:0, 线缆伪装板 - 裂石砖怪物蛋
appliedenergistics2:facade:0, 线缆伪装板 - 錾制石砖怪物蛋
appliedenergistics2:facade:0, 线缆伪装板 - 石砖
appliedenergistics2:facade:0, 线缆伪装板 - 苔石砖
appliedenergistics2:facade:0, 线缆伪装板 - 裂石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制石砖
appliedenergistics2:facade:0, 线缆伪装板 - 蘑菇
appliedenergistics2:facade:0, 线缆伪装板 - 蘑菇
appliedenergistics2:facade:0, 线缆伪装板 - 西瓜
appliedenergistics2:facade:0, 线缆伪装板 - 菌丝
appliedenergistics2:facade:0, 线缆伪装板 - 地狱砖
appliedenergistics2:facade:0, 线缆伪装板 - 末地石
appliedenergistics2:facade:0, 线缆伪装板 - 红石灯
appliedenergistics2:facade:0, 线缆伪装板 - 绿宝石矿石
appliedenergistics2:facade:0, 线缆伪装板 - 绿宝石块
appliedenergistics2:facade:0, 线缆伪装板 - 红石块
appliedenergistics2:facade:0, 线缆伪装板 - 下界石英矿石
appliedenergistics2:facade:0, 线缆伪装板 - 石英块
appliedenergistics2:facade:0, 线缆伪装板 - 錾制石英块
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹石英块
appliedenergistics2:facade:0, 线缆伪装板 - 白色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 橙色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 品红色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 黄色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 粉红色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 灰色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 青色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 紫色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 棕色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 绿色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 红色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 黑色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 金合欢树叶
appliedenergistics2:facade:0, 线缆伪装板 - 深色橡树树叶
appliedenergistics2:facade:0, 线缆伪装板 - 金合欢木
appliedenergistics2:facade:0, 线缆伪装板 - 深色橡木
appliedenergistics2:facade:0, 线缆伪装板 - 粘液块
appliedenergistics2:facade:0, 线缆伪装板 - 海晶石
appliedenergistics2:facade:0, 线缆伪装板 - 海晶石砖
appliedenergistics2:facade:0, 线缆伪装板 - 暗海晶石
appliedenergistics2:facade:0, 线缆伪装板 - 海晶灯
appliedenergistics2:facade:0, 线缆伪装板 - 干草块
appliedenergistics2:facade:0, 线缆伪装板 - 陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 煤炭块
appliedenergistics2:facade:0, 线缆伪装板 - 浮冰
appliedenergistics2:facade:0, 线缆伪装板 - 红砂岩
appliedenergistics2:facade:0, 线缆伪装板 - 錾制红砂岩
appliedenergistics2:facade:0, 线缆伪装板 - 平滑红砂岩
appliedenergistics2:facade:0, 线缆伪装板 - 紫珀块
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹紫珀块
appliedenergistics2:facade:0, 线缆伪装板 - 末地石砖
appliedenergistics2:facade:0, 线缆伪装板 - 岩浆块
appliedenergistics2:facade:0, 线缆伪装板 - 地狱疣块
appliedenergistics2:facade:0, 线缆伪装板 - 红色地狱砖
appliedenergistics2:facade:0, 线缆伪装板 - 骨块
appliedenergistics2:facade:0, 线缆伪装板 - 侦测器
appliedenergistics2:facade:0, 线缆伪装板 - 白色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 橙色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 品红色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 黄色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 粉红色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 灰色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 青色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 紫色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 棕色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 绿色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 红色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 黑色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 白色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 橙色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 品红色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 黄色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 粉红色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 灰色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 青色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 紫色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 棕色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 绿色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 红色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 黑色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 白色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 橙色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 品红色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 黄色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 粉红色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 灰色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 青色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 紫色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 棕色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 绿色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 红色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 黑色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 末地苔石
appliedenergistics2:facade:0, 线缆伪装板 - 壤质土
appliedenergistics2:facade:0, 线缆伪装板 - 白沙
appliedenergistics2:facade:0, 线缆伪装板 - 白砂岩
appliedenergistics2:facade:0, 线缆伪装板 - 干砂
appliedenergistics2:facade:0, 线缆伪装板 - 硬化冰块
appliedenergistics2:facade:0, 线缆伪装板 - 灰烬块
appliedenergistics2:facade:0, 线缆伪装板 - 泥巴
appliedenergistics2:facade:0, 线缆伪装板 - 肉块
appliedenergistics2:facade:0, 线缆伪装板 - 仙域水晶
appliedenergistics2:facade:0, 线缆伪装板 - 生物精华矿石
appliedenergistics2:facade:0, 线缆伪装板 - 紫晶矿石
appliedenergistics2:facade:0, 线缆伪装板 - 紫晶块
appliedenergistics2:facade:0, 线缆伪装板 - 蜂房方块
appliedenergistics2:facade:0, 线缆伪装板 - 蜂蜜块
appliedenergistics2:facade:0, 线缆伪装板 - 竹块
appliedenergistics2:facade:0, 线缆伪装板 - 泥砖块
appliedenergistics2:facade:0, 线缆伪装板 - 神圣橡树木板
appliedenergistics2:facade:0, 线缆伪装板 - 电梯
appliedenergistics2:facade:0, 线缆伪装板 - 海绵
appliedenergistics2:facade:0, 线缆伪装板 - 脚手架
appliedenergistics2:facade:0, 线缆伪装板 - 沃土
appliedenergistics2:facade:0, 线缆伪装板 - 青金石玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 青金石灯
appliedenergistics2:facade:0, 线缆伪装板 - 填涂机
appliedenergistics2:facade:0, 线缆伪装板 - 豆荚
appliedenergistics2:facade:0, 线缆伪装板 - 幽灵方块
appliedenergistics2:facade:0, 线缆伪装板 - 石英灯
appliedenergistics2:facade:0, 线缆伪装板 - 石英玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 接触式按钮
appliedenergistics2:facade:0, 线缆伪装板 - 接触式拉杆
appliedenergistics2:facade:0, 线缆伪装板 - 超级滑滑冰
appliedenergistics2:facade:0, 线缆伪装板 - 脚手架
appliedenergistics2:facade:0, 线缆伪装板 - 强化脚手架
appliedenergistics2:facade:0, 线缆伪装板 - 荧光白色方块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光橙色方块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光品红色方块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光淡蓝色方块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光黄色方块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光黄绿色方块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光粉色方块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光灰色方块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光淡灰色方块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光青色方块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光紫色方块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光蓝色方块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光棕色方块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光绿色方块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光红色方块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光黑色方块
appliedenergistics2:facade:0, 线缆伪装板 - 通透荧光白色方块
appliedenergistics2:facade:0, 线缆伪装板 - 通透荧光橙色方块
appliedenergistics2:facade:0, 线缆伪装板 - 通透荧光品红色方块
appliedenergistics2:facade:0, 线缆伪装板 - 通透荧光淡蓝色方块
appliedenergistics2:facade:0, 线缆伪装板 - 通透荧光黄色方块
appliedenergistics2:facade:0, 线缆伪装板 - 通透荧光黄绿色方块
appliedenergistics2:facade:0, 线缆伪装板 - 通透荧光粉色方块
appliedenergistics2:facade:0, 线缆伪装板 - 通透荧光灰色方块
appliedenergistics2:facade:0, 线缆伪装板 - 通透荧光淡灰色方块
appliedenergistics2:facade:0, 线缆伪装板 - 通透荧光青色方块
appliedenergistics2:facade:0, 线缆伪装板 - 通透荧光紫色方块
appliedenergistics2:facade:0, 线缆伪装板 - 通透荧光蓝色方块
appliedenergistics2:facade:0, 线缆伪装板 - 通透荧光棕色方块
appliedenergistics2:facade:0, 线缆伪装板 - 通透荧光绿色方块
appliedenergistics2:facade:0, 线缆伪装板 - 通透荧光红色方块
appliedenergistics2:facade:0, 线缆伪装板 - 通透荧光黑色方块
appliedenergistics2:facade:0, 线缆伪装板 - 超级滑滑石
appliedenergistics2:facade:0, 线缆伪装板 - 感知玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 远古砖块
appliedenergistics2:facade:0, 线缆伪装板 - 单向红石块
appliedenergistics2:facade:0, 线缆伪装板 - 通灵木板
appliedenergistics2:facade:0, 线缆伪装板 - 通灵原木
appliedenergistics2:facade:0, 线缆伪装板 - 通灵树叶
appliedenergistics2:facade:0, 线缆伪装板 - 自然感知圆石
appliedenergistics2:facade:0, 线缆伪装板 - 自然感知石头
appliedenergistics2:facade:0, 线缆伪装板 - 自然感知石砖
appliedenergistics2:facade:0, 线缆伪装板 - 自然感知裂石砖
appliedenergistics2:facade:0, 线缆伪装板 - 自然感知錾制石砖
appliedenergistics2:facade:0, 线缆伪装板 - 自然感知玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 白色草方块
appliedenergistics2:facade:0, 线缆伪装板 - 橙色草方块
appliedenergistics2:facade:0, 线缆伪装板 - 品红色草方块
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色草方块
appliedenergistics2:facade:0, 线缆伪装板 - 黄色草方块
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色草方块
appliedenergistics2:facade:0, 线缆伪装板 - 粉色草方块
appliedenergistics2:facade:0, 线缆伪装板 - 灰色草方块
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色草方块
appliedenergistics2:facade:0, 线缆伪装板 - 青色草方块
appliedenergistics2:facade:0, 线缆伪装板 - 紫色草方块
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色草方块
appliedenergistics2:facade:0, 线缆伪装板 - 棕色草方块
appliedenergistics2:facade:0, 线缆伪装板 - 绿色草方块
appliedenergistics2:facade:0, 线缆伪装板 - 红色草方块
appliedenergistics2:facade:0, 线缆伪装板 - 黑色草方块
appliedenergistics2:facade:0, 线缆伪装板 - 彩虹灯
appliedenergistics2:facade:0, 线缆伪装板 - 白色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 橙色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 品红色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 黄色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 粉色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 灰色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 青色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 紫色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 棕色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 绿色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 红色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 黑色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光白色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光橙色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光品红色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光淡蓝色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光黄色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光黄绿色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光粉色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光灰色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光淡灰色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光青色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光紫色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光蓝色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光棕色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光绿色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光红色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 荧光黑色染色砖块
appliedenergistics2:facade:0, 线缆伪装板 - 赛特斯石英块
appliedenergistics2:facade:0, 线缆伪装板 - 赛特斯竖纹石英块
appliedenergistics2:facade:0, 线缆伪装板 - 錾制赛特斯石英块
appliedenergistics2:facade:0, 线缆伪装板 - 石英玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 聚能石英玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 福鲁伊克斯块
appliedenergistics2:facade:0, 线缆伪装板 - 厨房地板
appliedenergistics2:facade:0, 线缆伪装板 - 密封外壳 I
appliedenergistics2:facade:0, 线缆伪装板 - 密封外壳 II
appliedenergistics2:facade:0, 线缆伪装板 - 密封外壳 III
appliedenergistics2:facade:0, 线缆伪装板 - 密封外壳 IV
appliedenergistics2:facade:0, 线缆伪装板 - 密封外壳 V
appliedenergistics2:facade:0, 线缆伪装板 - 密封外壳 VI
appliedenergistics2:facade:0, 线缆伪装板 - 密封外壳 VII
appliedenergistics2:facade:0, 线缆伪装板 - 密封外壳 VIII
appliedenergistics2:facade:0, 线缆伪装板 - 密封外壳 IX
appliedenergistics2:facade:0, 线缆伪装板 - Plascrete
appliedenergistics2:facade:0, 线缆伪装板 - Filter Casing
appliedenergistics2:facade:0, 线缆伪装板 - Sterilizing Filter Casing
appliedenergistics2:facade:0, 线缆伪装板 - 青铜管道方块
appliedenergistics2:facade:0, 线缆伪装板 - 钢管道方块
appliedenergistics2:facade:0, 线缆伪装板 - 钛管道方块
appliedenergistics2:facade:0, 线缆伪装板 - 钨钢管道方块
appliedenergistics2:facade:0, 线缆伪装板 - 聚四氟乙烯管道方块
appliedenergistics2:facade:0, 线缆伪装板 - 青铜燃烧室
appliedenergistics2:facade:0, 线缆伪装板 - 钢燃烧室
appliedenergistics2:facade:0, 线缆伪装板 - 钛燃烧室
appliedenergistics2:facade:0, 线缆伪装板 - 钨钢燃烧室
appliedenergistics2:facade:0, 线缆伪装板 - 青铜机器外壳
appliedenergistics2:facade:0, 线缆伪装板 - 耐火砖
appliedenergistics2:facade:0, 线缆伪装板 - 殷钢隔热机械方块
appliedenergistics2:facade:0, 线缆伪装板 - 铝防冻机械方块
appliedenergistics2:facade:0, 线缆伪装板 - 脱氧钢机械方块
appliedenergistics2:facade:0, 线缆伪装板 - 洁净不锈钢机械方块
